id_bien,no_voie,btq,type_voie,voie,type_local,surface_reelle_bati,nb_pieces_principales,surface_terrain,id_codedep_codecommune
30919,4,,RUE,DU LAVOIR,Appartement,25,1,,83139
30920,8,A,RTE,DE MORIERES,Appartement,67,3,,84007
30921,9001,,CITE,DE L ARGENSOL,Appartement,52,3,,84087
30922,9033,,RES,LE PELARGONIUM,Appartement,30,1,,84089
30923,19,,BD,JEAN BAPTISTE PECOUT,Appartement,67,2,,84089
30924,125,,RUE,BASSE,Appartement,80,3,,84122
30925,8,,RUE,DU PASTEUR LUTHER KING,Appartement,31,1,,85191
30926,60,,IMP,JACQUES DEMY,Appartement,44,2,,85191
30927,41,,RUE,DE VERDUN,Appartement,62,3,,85294
30928,27,,AV,DU PDT RENE COTY,Appartement,66,3,,87085
30929,9,,RUE,DE SERBOIS,Appartement,68,4,,89387
30930,18,,AV,HENRI DUNANT,Appartement,58,3,,91027
30931,11,,RUE,DE LA GARDE,Appartement,65,2,,91103
30932,27,,RUE,DE LA REPUBLIQUE,Appartement,70,3,,91114
30933,3,,PL,DE LA LIBERATION,Appartement,35,2,,91132
30934,3,,VLA,DE LA MARELLE,Maison,56,3,164,91215
30935,33,,RES,LES BOIS DU CERF,Appartement,98,4,,91225
30936,35,,RUE,DES GAULOIS,Appartement,70,3,,91326
30937,11,,AV,D'ESTIENNE D'ORVES,Appartement,42,2,,91326
30938,3,,RUE,DES COQUELICOTS,Appartement,22,1,,91345
30939,1,,RUE,PAUL FORT,Appartement,48,2,,91425
30940,10,,ALL,JACQUES IBERT,Appartement,80,4,,91570
30941,8,,AV,DU GENERAL ADELINE,Appartement,82,4,,91687
30942,15,,ALL,DES AMONTS,Appartement,76,4,,91692
30943,3,,RUE,DES GALVENTS,Appartement,61,3,,92023
30944,46,,RUE,D ALSACE,Appartement,84,3,,92024
30945,108,,AV,DE LA REPUBLIQUE,Appartement,28,1,,92026
30946,68,,AV,DU MARECHAL FOCH,Appartement,27,1,,92032
30947,4,,AV,RAYMOND CROLAND,Appartement,69,3,,92032
30948,39,,RUE,HOCHE,Appartement,24,1,,92046
30949,213,,BD,BINEAU,Appartement,30,1,,92051
30950,40,,BD,DU GENERAL LECLERC,Appartement,33,2,,92051
30951,9,,RUE,DE LA FERME,Appartement,62,3,,92060
30952,23,,RUE,LOUIS POUEY,Appartement,19,1,,92062
30953,29,,RUE,GAMBETTA,Appartement,78,3,,92073
30954,19,,AV,MARCEL CACHIN,Appartement,56,3,,93027
30955,106,,BD,CHANZY,Appartement,28,2,,93048
30956,78,,AV,DU PRESIDENT ROOSEVELT,Appartement,29,2,,93049
30957,103,,AV,THIERS,Appartement,26,1,,93062
30958,11,,RUE,PAUL ELUARD,Appartement,53,4,,93066
30959,37,,RUE,PAUL ELUARD,Appartement,35,2,,93066
30960,8,,ALL,GAMBETTA,Appartement,52,3,,93077
30961,22,,RUE,D ESTIENNE D ORVES,Appartement,51,4,,94003
30962,32,A,RUE,DE LA REPUBLIQUE,Appartement,100,4,,94004
30963,14,,RUE,DU FOUR,Appartement,59,3,,94015
30964,6,,AV,DU PRESIDENT WILSON,Appartement,66,4,,94016
30965,12,,RUE,DE BERRY,Appartement,60,4,,94016
30966,14,,QUAI,VICTOR HUGO,Appartement,82,2,,94017
30967,3,,RUE,DES HAUTS PERREUX,Maison,84,4,,94017
30968,3,,RUE,DES HAUTS PERREUX,Appartement,40,3,,94017
30969,3,,RUE,DES HAUTS PERREUX,Appartement,20,1,,94017
30970,135,B,RUE,DE PARIS,Appartement,50,3,,94018
30971,56,,RUE,DES PINSONS,Appartement,41,2,,94028
30972,4,,RUE,PAUL LANGEVIN,Appartement,60,3,,94033
30973,3,A,AV,DE LA DIVISION LECLERC,Maison,85,4,,94044
30974,21,,RUE,VICTOR HUGO,Appartement,65,3,,94046
30975,99,,AV,DES TILLEULS,Maison,113,5,,94056
30976,27,,AV,ANDRE ROUY,Appartement,45,2,,94079
30977,2,,BD,DE STRASBOURG,Appartement,41,2,,94079
30978,102,,RUE,DIDEROT,Appartement,26,2,,94080
30979,25,,AV,DES MURS DU PARC,Appartement,20,1,,94080
30980,31,,BD,KARL MARX,Appartement,60,3,,95018
30981,4,T,RUE,DU PERREUX,Maison,24,1,,95018
30982,175,,BD,DU GENERAL DELAMBRE,Appartement,43,2,,95018
30983,2,,RUE,JEAN ZAY,Appartement,30,1,,95052
30984,5,,ALL,MONNET,Maison,69,4,,95056
30985,4,,CHE,DUPUIS VERT,Appartement,70,3,,95127
30986,61,B,AV,DIVISION LECLERC,Appartement,78,3,,95197
30987,37,,RUE,SAINT DAMIEN,Appartement,65,3,,95352
30988,6,,AV,ARISTIDE MAILLOL,Appartement,50,2,,95424
30989,4,,PL,DE LA BRIQUETERIE,Appartement,101,4,,95585
30990,2,,ALL,FRANCIS CARCO,Appartement,90,5,,95585
30991,9004,,RES,LES LIGNIERES,Appartement,56,3,,95607
30992,61,,RUE,DE LA REPUBLIQUE,Appartement,19,1,,95680
30993,5241,F,,DIZAC,Appartement,42,2,,972206
30994,5,,ROC,DE ZEPHIR,Appartement,35,2,,973302
30995,5,D,RUE,FERNAND BAZIN,Maison,110,6,,02201
30996,24,,RUE,GASPARD ROUX,Appartement,79,4,,03190
30997,9005,,AV,DES SAVELS,Maison,248,8,865,04112
30998,3,,PROM,DE LA PLAGE,Appartement,48,2,,06027
30999,143,,AV,PORTE DES ALPES,Appartement,56,3,,06075
31000,36,,RUE,HENRY GREVILLE,Appartement,44,2,,06083
31001,31,,AV,DES ACACIAS,Appartement,35,1,,06083
31002,46,,RUE,GIOFFREDO,Appartement,18,1,,06088
31003,132,,RUE,DE FRANCE,Appartement,77,3,,06088
31004,135,,RUE,DE FRANCE,Appartement,25,1,,06088
31005,3,,RUE,DU PDT SALVADOR ALLENDE,Appartement,35,1,,08409
31006,4,,PL,MARECHAL FOCH,Appartement,30,1,,10387
31007,10,,RUE,DU VELO,Maison,30,2,,10387
31008,98,,RUE,DU LOCH,Appartement,29,2,,11170
31009,8,,RUE,DU CHAT QUI PECHE TR,Appartement,50,3,,11170
31010,23,,CHE,DU CAVAOU,Maison,110,4,,13213
31011,16,,RUE,D ORIVAL,Appartement,76,4,,14366
31012,293,,ALL,OREE DE LA BRACONNE,Maison,79,4,,16291
31013,1,,RUE,DE LA POISSONNERIE,Appartement,58,3,,22050
31014,132,,AV,DU CASINO,Appartement,30,1,,22168
31015,10,,RUE,SAINT BENOIT,Appartement,69,3,,22278
31016,17,,RUE,DE GENIET,Appartement,42,2,,22325
31017,2,,RUE,DES CHAZEAUX,Appartement,72,3,,25434
31018,385,C,CHE,DES HAUTS DE GRIAUGES,Maison,136,4,,26179
31019,15,,ALL,ELSA TRIOLET,Appartement,31,1,,26362
31020,4,,RUE,DU CARDINAL PIE,Appartement,43,2,,28085
31021,1,,RUE,AVEDAM,Appartement,30,1,,28085
31022,11,,RUE,DE LA PORTE MORARD,Appartement,28,1,,28085
31023,2,,PL,OLIVIER DE SERRES,Appartement,50,2,,28085
31024,7,,RUE,DU CHEMIN NEUF,Appartement,51,2,,28191
31025,6179,,,PADULACCIA,Appartement,36,2,,2A362
31026,5001,,,CALIFORNIA,Maison,32,2,,2A362
31027,1,,RUE,DE LA POSTE,Appartement,27,1,,30123
31028,1,,AV,DU DOCTEUR PAUL GACHE,Appartement,73,4,,30351
31029,1,,ALL,NYMPHEAS,Appartement,68,3,,31561
31030,8,,AV,STE MARIE,Appartement,73,3,,33009
31031,79,,RUE,DES AYRES,Appartement,56,3,,33063
31032,313,,AV,D ARES,Appartement,90,4,,33063
31033,222,,AV,EYSINES CAUD,Appartement,68,3,,33063
31034,145,,AV,CHARLES DE GAULLE,Appartement,40,2,,33075
31035,2,,ALL,ELSA TRIOLET,Appartement,54,2,,33119
31036,9003,,,LE DOMAINE DU GOLF I,Maison,44,3,,33214
31037,90,,AV,DU MARECHAL FOCH,Appartement,55,3,,33243
31038,20,,RUE,DES CEPAGES,Appartement,88,5,,33281
31039,140,,RUE,PAUL DOUMER,Appartement,47,2,,33281
31040,80,,RTE,DE SALIGNAC,Maison,81,4,,33366
31041,9002,,CHE,DE MAURIET,Appartement,68,3,,33449
31042,2,,CHE,DES FOINS,Maison,38,2,,33550
31043,1,,AV,DU CHEVALIER D ALFONSE,Appartement,21,2,,34003
31044,1,,RUE,DU BARNIER,Appartement,51,3,,34108
31045,160,,RUE,DE PARIS,Appartement,63,3,,34244
31046,36,,RUE,GRAND RUE MARIO ROUSTAN,Appartement,63,2,,34301
31047,2,,ALL,MORGANE,Appartement,79,4,,35040
31048,13,,AV,DE LA VICOMTE,Appartement,62,3,,35093
31049,21,,RUE,DE LA CORBINAIS,Appartement,41,2,,35093
31050,7,,ALL,DES COQUELICOTS,Appartement,67,3,,35136
31051,8,,RUE,DE TOULOUSE,Appartement,70,3,,35288
31052,7,,RUE,DES VIEUX REMPARTS,Appartement,8,1,,35288
31053,2,,AV,ARISTIDE BRIAND,Appartement,65,3,,35288
31054,100,,RUE,DE LA FONTAINE ST GERMAIN,Appartement,93,4,,36044
31055,457,,RUE,FRANCOIS MITTERAND,Appartement,61,3,,38140
31056,2,,RUE,LOUIS MAZIER,Appartement,47,2,,39300
31057,37,,BD,CLAUDE LORRIN,Appartement,38,2,,40088
31058,5,,AV,DE LOGRONO,Appartement,49,2,,40088
31059,282,,RES,DES MAISONS D ALBRET 3,Appartement,29,2,,40310
31060,33,,RUE,DU HUIT MAI,Appartement,30,1,,42011
31061,42,,RUE,PIERRE DEPIERRE,Appartement,111,4,,42187
31062,18,,RUE,EDMOND CHARPENTIER,Appartement,65,3,,42218
31063,,,QUAI,DE LA MARINE,Appartement,18,1,,44003
31064,4,,RUE,HENRI GAUTIER,Appartement,41,2,,44047
31065,52,,RUE,DU CROISSANT,Appartement,64,3,,44109
31066,12,,QUAI,DUMONT D URVILLE,Appartement,87,4,,44109
31067,14,,RUE,BEAUREGARD,Appartement,25,1,,44109
31068,3,,RUE,ST DENIS,Appartement,13,1,,44109
31069,28,,RUE,FREDERIC CAILLIAUD,Appartement,59,3,,44109
31070,9,,RUE,LINNE,Appartement,19,1,,44109
31071,13,,RUE,LEON JOST,Appartement,18,1,,44109
31072,19,,RUE,DE PORT LA BLANCHE,Appartement,49,2,,44109
31073,1,,RUE,FRANCOISE DOLTO,Maison,85,4,,44143
31074,1,,RUE,DE L ARDECHE,Appartement,94,5,,44162
31075,16,,RUE,DE L OUCHE CHENEAU,Maison,84,4,,44190
31076,12,,RUE,DU PARC DE LA FORET,Appartement,59,2,,44194
31077,420,,RUE,DU GENETOY,Maison,38,1,,45004
31078,16,,RUE,DES HANNEQUINS,Appartement,35,2,,45234
31079,41,,RUE,FRANCOIS MARGOTTIN,Appartement,64,3,,45234
31080,4,,RUE,PIERRE HEUSLIN,Appartement,33,1,,45286
31081,32,,AV,GEORGES CUVIER,Appartement,82,4,,47001
31082,5000,,RUE,MARCEL PREVOST,Appartement,45,2,,47004
31083,5000,,RUE,MARCEL PREVOST,Appartement,45,2,,47004
31084,50,,RUE,DES GIRONDINS,Appartement,57,3,,47323
31085,27,,RUE,GUSTAVE COURBET,Appartement,89,3,,49007
31086,53,,RUE,DU LAIT DE BEURRE,Appartement,72,3,,49099
31087,12,,RUE,DU GRAND PRE,Appartement,52,2,,49267
31088,2,,RUE,EMILE SENART,Appartement,46,2,,51454
31089,40,,RUE,CHARLIER,Appartement,43,2,,51454
31090,19,B,AV,DU GENERAL LECLERC,Appartement,65,3,,52121
31091,13,,RUE,GAMBETTA,Appartement,46,2,,54099
31092,30,,RUE,DE THIONVILLE,Appartement,89,4,,54395
31093,4,,RUE,DE L EGLISE,Maison,89,4,,54451
31094,15,,RUE,GARIBALDI,Appartement,71,4,,54580
31095,53,,PL,DE LA REPUBLIQUE,Appartement,26,2,,56007
31096,10,,RUE,BIHAN,Appartement,66,3,,56152
31097,72,,RUE,GAL DE GAULLE,Appartement,30,2,,56178
31098,12,,RUE,JEAN JAURES,Appartement,61,3,,59599
31099,18,,AV,MARIE AMELIE,Appartement,64,4,,60141
31100,1044,,RUE,DE PARIS,Maison,97,6,252,60142
31101,6,,RUE,DES CAPUCINS,Appartement,69,3,,60159
31102,3,,RUE,ANDRE MESSAGER,Appartement,83,4,,60176
31103,6,,RUE,PIQUET,Appartement,54,3,,61001
31104,15,,BD,GAMBETTA,Appartement,28,1,,62193
31105,52,,RUE,DE MOSCOU,Appartement,17,1,,62826
31106,2,,RUE,LOUIS BARTHOU,Appartement,48,2,,64129
31107,,,AV,DU GRAND TERMANAL,Appartement,54,3,,66020
31108,1,,ALL,DE VALOMBRE,Appartement,79,3,,69034
31109,48,,RUE,DE MARGNOLLES,Appartement,65,4,,69034
31110,13,B,RUE,ROYET,Appartement,79,4,,69034
31111,78,T,RUE,DU PROFESSEUR ROUX,Appartement,41,2,,69259
31112,202,,CRS,EMILE ZOLA,Appartement,55,2,,69266
31113,110,,CRS,TOLSTOI,Appartement,26,1,,69266
31114,12,,CHE,DES TERRES NOIRES,Appartement,89,4,,69275
31115,31,,RUE,DU BAT D ARGENT,Appartement,110,3,,69381
31116,10,,RUE,BARODET,Appartement,80,3,,69384
31117,145,,AV,BERTHELOT,Appartement,18,1,,69387
31118,9,,PL,DUMAS DE LOIRE,Appartement,39,2,,69389
31119,31,,,GRANDE RUE,Appartement,138,5,,71076
31120,38,A,RUE,MICHELET,Appartement,67,3,,71076
31121,19,,RUE,AMBROISE PARE,Appartement,50,3,,71076
31122,77,,AV,LOUIS CORDELET,Appartement,36,1,,72181
31123,125,,IMP,DU FORUM,Appartement,49,3,,74190
31124,10,,RUE,COQUILLIERE,Appartement,73,3,,75101
31125,7,,RUE,DES PETITS CHAMPS,Appartement,76,3,,75101
31126,26,,RUE,DU MONT THABOR,Appartement,10,1,,75101
31127,193,,RUE,SAINT DENIS,Appartement,35,2,,75102
31128,27,,RUE,BEAUREGARD,Appartement,30,1,,75102
31129,5,,RUE,PORTEFOIN,Appartement,21,1,,75103
31130,9,,RUE,DU GRAND VENEUR,Appartement,62,2,,75103
31131,56,,RUE,CHAPON,Appartement,48,2,,75103
31132,23,,BD,DES BATIGNOLLES,Appartement,63,3,,75108
31133,62,,RUE,DE MONCEAU,Appartement,35,1,,75108
31134,27,,RUE,DES MARTYRS,Appartement,48,2,,75109
31135,28,,RUE,CONDORCET,Appartement,42,2,,75109
31136,35,,RUE,DES VINAIGRIERS,Appartement,45,3,,75110
31137,101,,RUE,DU FBG DU TEMPLE,Appartement,32,2,,75110
31138,149,,AV,PARMENTIER,Appartement,36,2,,75110
31139,221,,RUE,SAINT MAUR,Appartement,14,2,,75110
31140,130,,RUE,SAINT MAUR,Appartement,36,1,,75111
31141,5,,RUE,NEUVE POPINCOURT,Appartement,71,3,,75111
31142,15,,RUE,NEUVE POPINCOURT,Appartement,41,2,,75111
31143,88,,RUE,OBERKAMPF,Appartement,60,3,,75111
31144,18,,CITE,POPINCOURT,Appartement,13,1,,75111
31145,7,,RUE,DE L ASILE POPINCOURT,Appartement,19,1,,75111
31146,8,,RUE,IMMEUBLES INDUSTRIELS,Appartement,29,1,,75111
31147,10,,RUE,VOLTAIRE,Appartement,21,2,,75111
31148,44,,RUE,CLAUDE DECAEN,Appartement,10,1,,75112
31149,21,,AV,DU BEL AIR,Appartement,11,1,,75112
31150,46,,RUE,RAFFET,Appartement,94,4,,75116
31151,20,,AV,RENE BOYLESVE,Appartement,24,1,,75116
31152,6,,RUE,DUMONT D URVILLE,Appartement,132,5,,75116
31153,47,,RUE,COPERNIC,Appartement,131,6,,75116
31154,9,,RUE,VILLEBOIS MAREUIL,Appartement,48,2,,75117
31155,177,,RUE,DE COURCELLES,Appartement,87,4,,75117
31156,29,,RUE,LECLUSE,Appartement,17,1,,75117
31157,23,,RUE,DES MOINES,Appartement,85,3,,75117
31158,7,,RUE,DE LA JONQUIERE,Appartement,14,1,,75117
31159,7,,RUE,GEORGETTE AGUTTE,Appartement,32,1,,75118
31160,111,,RUE,CAULAINCOURT,Appartement,60,3,,75118
31161,10,,BD,DE CLICHY,Appartement,9,1,,75118
31162,58,,BD,BARBES,Appartement,80,3,,75118
31163,63,,RUE,DE LA GOUTTE D OR,Appartement,47,3,,75118
31164,14,,RUE,DES ROSES,Appartement,27,2,,75118
31165,14,,RUE,D HAUTPOUL,Appartement,19,1,,75119
31166,18,,RUE,DE PALESTINE,Appartement,40,2,,75119
31167,10,,RUE,MELINGUE,Appartement,28,2,,75119
31168,15,,AV,DE LAUMIERE,Appartement,22,1,,75119
31169,11,,RUE,LESAGE,Appartement,45,2,,75120
31170,79,,RUE,DES CASCADES,Appartement,16,2,,75120
31171,128,,RUE,PELLEPORT,Appartement,73,3,,75120
31172,38,,RUE,DES HAIES,Appartement,30,1,,75120
31173,9001,,RES,ARTOIS RUE PDT JF KENNEDY,Appartement,22,1,,76095
31174,9,,IMP,CLEMENT ADER,Appartement,45,2,,76351
31175,4,,RUE,MICHEL DUBOSC,Appartement,24,2,,76351
31176,4,,RUE,MICHEL DUBOSC,Appartement,19,1,,76351
31177,4,,RUE,MICHEL DUBOSC,Appartement,22,1,,76351
31178,7,,RUE,D ESTIMAUVILLE,Appartement,80,4,,76351
31179,45,,RUE,LORD KITCHENER,Appartement,105,3,,76351
31180,2,,RUE,CROIX VERTE,Appartement,29,1,,76540
31181,2,,RUE,JEAN NICOT,Appartement,27,1,,77053
31182,3,A,COUR,DU SAUVAGE,Appartement,37,2,,77053
31183,29,,BD,DES BIENFAITES,Appartement,24,1,,77053
31184,15,,AV,CARNOT,Appartement,64,3,,77215
31185,12,,RUE,SAINT DENIS,Appartement,62,3,,77243
31186,1,,RUE,FERDINAND BUISSON,Appartement,88,4,,77284
31187,120,,ALL,DE PLEIN CIEL,Appartement,82,4,,77285
31188,58,,RUE,D'ANVERS,Maison,76,4,,77296
31189,46,,RUE,DU CHEMIN VERT,Maison,77,4,,77374
31190,27,,AV,DE FONTAINEBLEAU,Appartement,66,3,,77378
31191,5,,RUE,DU QUATRE AOUT,Appartement,69,3,,77468
31192,6,,BD,DE L OURCQ,Appartement,34,0,,77514
31193,1,,ALL,D ALSACE,Appartement,77,5,,78126
31194,10,,RUE,DES DEUX FRERES,Appartement,33,1,,78158
31195,26,,ALL,DES CAPUCINES,Maison,65,4,,78190
31196,10,,RUE,DU VIEUX PILORI,Appartement,27,1,,78361
31197,5,,IMP,DE L OURCQ,Appartement,70,3,,78383
31198,49,,RUE,GAMBETTA,Appartement,38,1,,78517
31199,9,,RUE,G. LENOTRE,Appartement,45,2,,78517
31200,8,,RUE,ANTOINETTE VERNES,Appartement,78,3,,78517
31201,12,,RUE,D HENNEMONT,Appartement,127,6,,78551
31202,4,,AV,GASTON CAUDRON,Appartement,52,3,,80228
31203,7,,RUE,DES JONCS,Appartement,39,1,,80620
31204,64,,RUE,COTE SAINT LAURENT,Appartement,53,3,,82112
31205,580,,AV,DE LA MER,Appartement,20,1,,83019
31206,21,,AV,GENERAL DE GAULLE,Appartement,64,3,,83034
31207,51,,RUE,VINCENT TRUC,Appartement,70,3,,83098
31208,24,,AV,GENERAL DE GAULLE,Appartement,66,3,,83107
31209,4774,,,ANCIEN CHEM DE TOULON,Appartement,22,1,,83123
31210,4,,ALL,BRIN DE JONC,Maison,89,4,,83126
31211,19,,CHE,COLLINE GIRAUD,Appartement,31,1,,83137
31212,414,,AV,HONORE D'ESTIENNE D'ORVES,Appartement,90,4,,83144
31213,3,,AV,DE LA MER,Appartement,52,3,,83153
31214,588,,CHE,DES BROQUETONS MFT,Appartement,33,2,,84007
31215,116,,AV,YVON DARIES,Maison,50,3,,84035
31216,5089,F,PL,GAMBETTA,Appartement,95,4,,84122
31217,15,,IMP,BEL AIR,Maison,50,3,,85001
31218,1,,RUE,DES SOUPIRS,Appartement,32,2,,85051
31219,30,,PROM,PDT J F KENNEDY,Appartement,68,3,,85194
31220,11,,AV,DES ETANGS,Appartement,35,2,,85234
31221,223,,RUE,D EPINAL,Appartement,88,3,,88201
31222,12,,RUE,DE LA LIBERATION,Appartement,55,0,,88321
31223,4,,AV,CHARLES DE GAULLE,Appartement,63,3,,89024
31224,5,,RUE,DU GATINAIS,Appartement,26,1,,89387
31225,10,,AV,EDOUARD BRANLY,Appartement,25,1,,91103
31226,9,,RUE,PHILISBOURG,Appartement,77,3,,91114
31227,6,,AV,CARNOT,Appartement,32,2,,91200
31228,1,,ALL,D ESSEX,Maison,80,4,,91223
31229,3,,SQ,BABORD,Maison,107,5,,91228
31230,8,,GR,GRANDE RUE,Maison,78,3,,91293
31231,43,,RUE,DES GAULOIS,Appartement,26,1,,91326
31232,8,,ALL,JEAN OLIVIER NICOLAS,Appartement,18,1,,91326
31233,23,,RUE,DU PETIT MENNECY,Appartement,30,1,,91386
31234,25,,RUE,DE SAVIGNY,Appartement,61,4,,91434
31235,36,,RUE,MAURICE RIGOLET,Maison,90,5,257,91479
31236,9,,IMP,DES TILLEULS,Appartement,64,2,,91511
31237,9001,,FRM,DU TEMPLE,Appartement,52,3,,91521
31238,13,,AV,JEANNE D ARC,Appartement,64,3,,92002
31239,46,,AV,BOIS DE VERRIERES,Appartement,63,4,,92002
31240,22,,AV,DU GENERAL LECLERC,Appartement,30,1,,92014
31241,2,,AV,GALOIS,Appartement,20,2,,92014
31242,25,,AV,VICTOR HUGO,Appartement,64,2,,92023
31243,20,,AV,GALLIENI,Appartement,103,4,,92026
31244,1,,AV,MALVESIN,Appartement,57,3,,92026
31245,3,,RUE,DONATELLO,Appartement,64,3,,92026
31246,119,,AV,GABRIEL PERI,Appartement,41,2,,92032
31247,1,,SQ,ANDRE MALRAUX,Appartement,36,2,,92044
31248,13,,RUE,MARIUS AUFAN,Appartement,90,4,,92044
31249,48,,AV,DU ROULE,Appartement,16,1,,92051
31250,37,,RUE,DE LA REPUBLIQUE,Appartement,57,2,,92062
31251,117,,RUE,ESTIENNE D ORVES,Appartement,24,1,,92063
31252,44,,RUE,DE VERDUN,Appartement,69,3,,92073
31253,118,,AV,VICTOR HUGO,Appartement,62,3,,93001
31254,5,,RUE,DU CHEVALIER DE LA BARRE,Appartement,78,4,,93013
31255,13,,RUE,DES MOULINS,Maison,110,6,,93047
31256,18,,AV,WALWEIN,Appartement,40,2,,93048
31257,53,,RUE,ROBESPIERRE,Appartement,24,1,,93048
31258,162,,RUE,DE ROMAINVILLE,Appartement,15,1,,93048
31259,90,,RUE,DU MOULIN A VENT,Appartement,60,3,,93048
31260,131,,AV,DU MARECHAL FOCH,Appartement,74,4,,93049
31261,5,,BD,DU LEVANT,Appartement,17,1,,93051
31262,10,,RUE,GABRIELLE JOSSERAND,Appartement,26,1,,93055
31263,3,,RUE,ROGER RAMEAU,Appartement,60,3,,93064
31264,6,,RUE,BLANQUI,Appartement,45,2,,93070
31265,23,,ALL,DE PARIS,Appartement,58,3,,93070
31266,2,,RUE,MAURICE AUDIN,Appartement,66,3,,93070
31267,35,,AV,LAPLACE,Appartement,32,1,,94003
31268,6,,RUE,DU HUIT MAI 1945,Appartement,31,1,,94003
31269,1,,,RES DIDEROT,Appartement,67,4,,94017
31270,26,B,RUE,VILLEBOIS MAREUIL,Maison,52,2,123,94017
31271,24,,BD,JULES GUESDE,Appartement,83,4,,94017
31272,4,,RUE,JEAN MERMOZ,Appartement,62,3,,94019
31273,73,,RUE,PASTEUR,Maison,21,1,,94022
31274,49,,RUE,BENOIT MALON,Appartement,59,2,,94037
31275,96,,RUE,DE CHEVILLY,Appartement,56,3,,94038
31276,6,,RUE,BOURGELAT,Appartement,62,3,,94046
31277,62,,AV,DU GENERAL LECLERC,Appartement,45,2,,94046
31278,72,,RUE,DU 11 NOVEMBRE 1918,Appartement,69,3,,94046
31279,127,,RUE,JEAN JAURES,Appartement,15,1,,94046
31280,14,,RUE,LT VAISSEAU ESTIENNE ORVES,Appartement,50,1,,94046
31281,4,,RUE,EMILE ZOLA,Appartement,20,1,,94052
31282,11,,AV,MARTYRS DE CHATEAUBRIANT,Appartement,42,2,,94054
31283,25,,RUE,JEAN D'ESTIENNE D'ORVES,Maison,35,2,,94058
31284,1,,RUE,DU ONZE NOVEMBRE 1918,Appartement,96,4,,94079
31285,42,,RUE,DES LAITIERES,Appartement,27,2,,94080
31286,7,B,RUE,DES BUCHETTES,Appartement,93,4,,95018
31287,21,,RTE,DE BAILLON,Maison,50,2,,95149
31288,42,,RUE,DU DEPART,Appartement,71,4,,95210
31289,1,,RUE,ANATOLE FRANCE,Appartement,18,1,,95219
31290,35,,CHS,JULES CESAR,Appartement,38,2,,95252
31291,4,,RES,JEAN SEBASTIEN BACH,Appartement,74,3,,95277
31292,37,,RUE,GAL LECLERC,Appartement,59,2,,95277
31293,63,,RUE,DE PARIS,Appartement,20,1,,95351
31294,10,,AV,DE DOMONT,Appartement,84,4,,95428
31295,20,,RUE,DE LA COUTELLERIE,Appartement,59,3,,95500
31296,73,,RUE,DE ROUEN,Appartement,60,2,,95500
31297,34,,AV,GAUGUIN,Appartement,65,3,,95539
31298,4,,BD,GEORGETTE AGUTTE,Appartement,56,2,,95555
31299,145,,RUE,DE PARIS,Appartement,20,2,,95607
31300,5143,F,LOT,LE DOMAINE DE BELFOND,Appartement,18,1,,972226
31301,5871,,,RAISINIER,Appartement,79,4,,972230
31302,6,,RUE,RESEDA RADJOU,Maison,40,3,,973304
31303,84,,CHE,DU MONT SAINT MARTIN,Appartement,56,3,,973309
31304,15,,RUE,VARLET,Appartement,52,2,,02691
31305,9006,,IMP,PRE LAGRANGE,Maison,82,4,,05132
31306,2,,BD,FRANCOIS DE MAY,Appartement,101,3,,06032
31307,24,,RUE,CHARLES BINET,Appartement,87,4,,06048
31308,5221,,,IBAC SUPERIEUR,Maison,87,4,,06060
31309,63,,RUE,LONGUE,Appartement,37,2,,06083
31310,11,,IMP,DES CAPUCINS,Appartement,32,2,,06083
31311,9,,VOIE,ROMAINE,Appartement,20,1,,06088
31312,4,,PL,DU   MERCANTOUR,Appartement,54,3,,06094
31313,6,,RUE,DU DOC GENTE,Appartement,27,1,,06099
31314,8,,RUE,DU MOULIN,Appartement,20,1,,06104
31315,7,,CHE,DU LIDO,Appartement,83,3,,06121
31316,549,,CHE,DES RASCAS,Appartement,34,1,,06123
31317,34,,RUE,PORTE DE BOURGOGNE,Appartement,99,5,,08105
31318,30,T,RUE,VEUVE BENARD BODIE,Appartement,61,4,,10081
31319,1,,RUE,CLAUDE DEBUSSY,Appartement,65,3,,10081
31320,34,,RUE,DE LA HAUTE CHARME,Appartement,69,1,,10387
31321,62,T,RUE,DU LT PIERRE MURARD,Appartement,27,1,,10387
31322,3,,RUE,DES REMPARTS,Appartement,76,3,,11262
31323,2,,RUE,DE LA CLAPE,Appartement,21,1,,11262
31324,37,,RUE,EMILE EUDES,Appartement,60,3,,11262
31325,39,,RES,LES JARDINS D'ULYSSE,Maison,38,3,,11262
31326,101,,RES,HAMEAU DU SOLEIL,Maison,31,2,,11266
31327,59,,AV,MICHEL D ORNANO,Appartement,21,1,,14079
31328,14,,RUE,D ANTIFER,Appartement,47,2,,14220
31329,12,,RUE,JEAN GIRAUDOUX,Appartement,48,2,,17300
31330,37,,RUE,ENRICO FERMI,Appartement,48,2,,17300
31331,4,,IMP,PELLETIER DOISY,Appartement,72,4,,18033
31332,7,,RUE,DE LA CONCORDE,Appartement,33,2,,19031
31333,9001,,RTE,DE TREBEURDEN,Maison,66,3,,22113
31334,9002,,PL,DE L HOTEL DE VILLE,Appartement,37,1,,22168
31335,1,,RUE,DU GUE MORIN,Appartement,39,2,,22360
31336,56,,RUE,DES CRAS,Appartement,65,3,,25056
31337,38,,FG,DE BESANCON,Appartement,65,3,,25388
31338,7,,RUE,DE LA GARE,Appartement,108,5,,25411
