id_codedep_codecommune,dep_code,code_postal,nom_commune,pmun,ptot
17410,17,,Saint-Thomas-de-Conac,575,584
17411,17,,Saint-Trojan-les-Bains,1145,1166
17412,17,,Saint-Vaize,675,683
17413,17,,Saint-Vivien,1359,1380
17414,17,17138,Saint-Xandre,5091,5254
17415,17,17100,Saintes,25287,26694
17416,17,,Saleignes,59,61
17417,17,,Salignac-de-Mirambeau,165,166
17418,17,,Salignac-sur-Charente,605,621
17419,17,,Salles-lès-Aulnay,,
17420,17,,Salles-sur-Mer,2263,2325
17421,17,17600,Saujon,7180,7297
17422,17,,Seigné,72,72
17423,17,,Semillac,74,75
17424,17,,Semoussac,382,385
17425,17,,Semussac,2405,2450
17426,17,,Le Seure,252,256
17427,17,,Siecq,216,221
17428,17,,Sonnac,493,503
17429,17,,Soubise,3047,3077
17430,17,,Soubran,401,408
17431,17,,Soulignonne,708,714
17432,17,,Souméras,365,371
17433,17,,Sousmoulins,213,220
17434,17,,Surgères,6786,6956
17435,17,,Taillant,176,177
17436,17,,Taillebourg,756,779
17437,17,,Talmont-sur-Gironde,98,99
17438,17,,Tanzac,303,310
17439,17,,Taugon,784,798
17440,17,,Ternant,374,382
17441,17,,Tesson,1125,1149
17442,17,,Thaims,382,385
17443,17,,Thairé,1723,1767
17444,17,,Thénac,1675,1932
17445,17,,Thézac,330,338
17446,17,,Thors,464,470
17447,17,,Le Thou,1987,2018
17448,17,,Tonnay-Boutonne,1170,1184
17449,17,17430,Tonnay-Charente,8097,8236
17450,17,,Torxé,230,233
17451,17,,Les Touches-de-Périgny,550,560
17452,17,,La Tremblade,4322,4385
17453,17,,Trizay,1470,1503
17454,17,,Tugéras-Saint-Maurice,375,381
17455,17,,La Vallée,670,681
17456,17,,Vallet,,
17457,17,,La Devise,1191,1209
17458,17,,Vanzac,170,170
17459,17,,Varaize,561,571
17460,17,,Varzay,833,850
17461,17,,Vaux-sur-Mer,3926,4007
17462,17,,Vénérand,766,781
17463,17,,Vergeroux,1258,1280
17464,17,,Vergné,151,157
17465,17,,La Vergne,590,598
17466,17,,Vérines,2296,2328
17467,17,,Vervant,235,237
17468,17,,Vibrac,150,153
17469,17,,Villars-en-Pons,575,587
17470,17,,Villars-les-Bois,232,241
17471,17,,La Villedieu,210,213
17472,17,,Villedoux,2278,2295
17473,17,,Villemorin,117,117
17474,17,,Villeneuve-la-Comtesse,739,754
17475,17,,Villenouvelle,,
17476,17,,Villexavier,272,275
17477,17,,Villiers-Couture,110,111
17478,17,,Vinax,58,59
17479,17,,Virollet,294,298
17480,17,,Virson,766,776
17481,17,,Voissay,164,167
17482,17,,Vouhé,644,655
17483,17,,Yves,1490,1516
17484,17,,Port-des-Barques,1768,1783
17485,17,,Le Grand-Village-Plage,1070,1083
17486,17,,La Brée-les-Bains,684,690
18001,18,,Achères,380,388
18002,18,,Ainay-le-Vieil,191,195
18003,18,,Les Aix-d'Angillon,1889,1917
18004,18,,Allogny,1070,1089
18005,18,18500,Allouis,1068,1089
18006,18,,Annoix,237,239
18007,18,,Apremont-sur-Allier,70,73
18008,18,,Arçay,500,510
18009,18,,Arcomps,283,294
18010,18,,Ardenais,199,206
18011,18,,Argent-sur-Sauldre,2063,2103
18012,18,,Argenvières,440,445
18013,18,,Arpheuilles,304,309
18014,18,,Assigny,148,155
18015,18,18700,Aubigny-sur-Nère,5502,5630
18016,18,,Aubinges,400,403
18017,18,,Augy-sur-Aubois,288,291
18018,18,,Avord,2740,2776
18019,18,,Azy,445,452
18020,18,,Bannay,858,871
18021,18,,Bannegon,273,277
18022,18,,Barlieu,345,353
18023,18,,Baugy,1665,1719
18024,18,,Beddes,99,102
18025,18,,Beffes,617,629
18026,18,,Belleville-sur-Loire,1010,1037
18027,18,,Bengy-sur-Craon,657,724
18028,18,,Berry-Bouy,1183,1220
18029,18,,Bessais-le-Fromental,301,305
18030,18,,Blancafort,1018,1040
18031,18,,Blet,568,573
18032,18,,Boulleret,1396,1432
18033,18,18000,Bourges,64541,66606
18034,18,,Bouzais,309,318
18035,18,,Brécy,1043,1067
18036,18,,Brinay,523,530
18037,18,,Brinon-sur-Sauldre,974,988
18038,18,,Bruère-Allichamps,567,571
18039,18,,Bué,318,326
18040,18,,Bussy,362,365
18041,18,,La Celette,192,194
18042,18,,La Celle,353,355
18043,18,,La Celle-Condé,195,195
18044,18,,Cerbois,416,420
18045,18,,Chalivoy-Milon,418,426
18046,18,,Chambon,169,172
18047,18,,La Chapelle-d'Angillon,613,621
18048,18,,La Chapelle-Hugon,381,386
18049,18,,La Chapelle-Montlinard,468,476
18050,18,,La Chapelle-Saint-Ursin,3663,3740
18051,18,,La Chapelotte,136,139
18052,18,,Charenton-du-Cher,1023,1044
18053,18,,Charentonnay,293,301
18054,18,,Charly,246,249
18055,18,,Chârost,941,963
18056,18,,Chassy,239,244
18057,18,,Châteaumeillant,1751,1771
18058,18,,Châteauneuf-sur-Cher,1457,1476
18059,18,,Le Châtelet,943,955
18060,18,,Chaumont,50,52
18061,18,,Chaumoux-Marcilly,90,90
18062,18,,Le Chautay,268,270
18063,18,,Chavannes,162,168
18064,18,,Chéry,216,223
18065,18,,Chezal-Benoît,823,835
18066,18,,Civray,906,921
18067,18,,Clémont,710,719
18068,18,,Cogny,34,36
18069,18,,Colombiers,417,432
18070,18,,Concressault,202,204
18071,18,,Contres,33,33
18072,18,,Cornusse,266,270
18073,18,,Corquoy,203,211
18074,18,,Couargues,200,204
18075,18,,Cours-les-Barres,1013,1039
18076,18,,Coust,442,450
18077,18,,Couy,363,372
18078,18,,Crézançay-sur-Cher,59,60
18079,18,,Crézancy-en-Sancerre,454,460
18080,18,,Croisy,152,154
18081,18,,Crosses,401,404
18082,18,,Cuffy,1032,1062
18083,18,,Culan,750,757
18084,18,,Dampierre-en-Crot,203,207
18085,18,,Dampierre-en-Graçay,240,246
18086,18,,Drevant,549,566
18087,18,,Dun-sur-Auron,3655,3731
18088,18,,Ennordres,212,219
18089,18,,Epineuil-le-Fleuriel,434,444
18090,18,,Etréchy,427,437
18091,18,,Farges-Allichamps,249,255
18092,18,,Farges-en-Septaine,999,1023
18093,18,,Faverdines,139,142
18094,18,,Feux,337,345
18095,18,,Flavigny,180,184
18096,18,,FoÃ«cy,2099,2124
18097,18,,Fussy,1964,1996
18098,18,,Gardefort,129,133
18099,18,,Garigny,223,226
18100,18,,Genouilly,676,692
18101,18,,Germigny-l'Exempt,296,306
18102,18,,Givardon,301,303
18103,18,,Graçay,1432,1446
18104,18,,Groises,133,135
18105,18,,Gron,458,475
18106,18,,Grossouvre,266,269
18107,18,,La Groutte,124,132
18108,18,,La Guerche-sur-l'Aubois,3177,3212
18109,18,,Henrichemont,1729,1750
18110,18,,Herry,967,991
18111,18,,Humbligny,182,183
18112,18,,Ids-Saint-Roch,286,287
18113,18,,Ignol,181,184
18114,18,,Ineuil,226,230
18115,18,,Ivoy-le-Pré,790,798
18116,18,,Jalognes,277,279
18117,18,,Jars,503,508
18118,18,,Jouet-sur-l'Aubois,1322,1357
18119,18,,Jussy-Champagne,203,208
18120,18,,Jussy-le-Chaudrier,593,606
18121,18,,Lantan,92,94
18122,18,,Lapan,215,217
18123,18,,Laverdines,,
18124,18,,Lazenay,312,315
18125,18,,Léré,1082,1105
18126,18,,Levet,1379,1421
18127,18,,Lignières,1358,1385
18128,18,,Limeux,165,165
18129,18,,Lissay-Lochy,229,235
18130,18,,Loye-sur-Arnon,299,305
18131,18,,Lugny-Bourbonnais,34,34
18132,18,,Lugny-Champagne,137,138
18133,18,,Lunery,1585,1600
18134,18,,Lury-sur-Arnon,659,675
18135,18,,Maisonnais,240,245
18136,18,,Marçais,296,301
18137,18,,Mareuil-sur-Arnon,505,515
18138,18,,Marmagne,1922,1979
18139,18,,Marseilles-lès-Aubigny,655,664
18140,18,,Massay,1365,1389
18141,18,18500,Mehun-sur-Yèvre,6555,6683
18142,18,,Meillant,686,703
18143,18,,Menetou-Couture,379,386
18144,18,,Menetou-Râtel,467,477
18145,18,,Menetou-Salon,1612,1652
18146,18,,Ménétréol-sous-Sancerre,316,329
18147,18,,Ménétréol-sur-Sauldre,204,207
18148,18,,Méreau,2606,2668
18149,18,,Méry-ès-Bois,575,588
18150,18,,Méry-sur-Cher,694,709
18151,18,,Montigny,352,364
18152,18,,Montlouis,109,111
18153,18,,Morlac,332,335
18154,18,,Mornay-Berry,175,179
18155,18,,Mornay-sur-Allier,430,439
18156,18,,Morogues,436,445
18157,18,18570,Morthomiers,763,787
18158,18,,Moulins-sur-Yèvre,847,866
18159,18,,Nançay,820,849
18160,18,,Nérondes,1466,1496
18161,18,,Neuilly-en-Dun,219,221
18162,18,,Neuilly-en-Sancerre,255,256
18163,18,,Neuvy-Deux-Clochers,271,276
18164,18,,Neuvy-le-Barrois,132,135
18165,18,,Neuvy-sur-Barangeon,1108,1138
18166,18,,Nohant-en-Goût,574,584
18167,18,,Nohant-en-Graçay,300,302
18168,18,,Le Noyer,217,219
18169,18,,Nozières,213,220
18170,18,,Oizon,668,682
18171,18,,Orcenais,252,256
18172,18,,Orval,1798,1842
18173,18,,Osmery,246,248
18174,18,,Osmoy,263,266
18175,18,,Ourouer-les-Bourdelins,614,617
18176,18,,Parassy,405,410
18177,18,,Parnay,57,57
18178,18,,La Perche,198,201
18179,18,,Pigny,1005,1025
18180,18,,Plaimpied-Givaudins,2069,2137
18181,18,,Plou,539,547
18182,18,,Poisieux,218,223
18183,18,,Le Pondy,148,151
18184,18,,Précy,348,349
18185,18,,Presly,234,235
18186,18,,Preuilly,422,430
18187,18,,Préveranges,512,521
18188,18,,Primelles,249,254
18189,18,,Quantilly,479,483
18190,18,,Quincy,859,877
18191,18,,Raymond,179,181
18192,18,,Reigny,237,240
18193,18,,Rezay,204,209
18194,18,,Rians,971,990
18195,18,,Sagonne,191,196
18196,18,,Saint-Aignan-des-Noyers,82,84
18197,18,18200,Saint-Amand-Montrond,9488,9770
18198,18,,Saint-Ambroix,371,387
18199,18,,Saint-Baudel,252,256
18200,18,,Saint-Bouize,311,326
18201,18,,Saint-Caprais,771,786
18202,18,,Saint-Céols,13,13
18203,18,,Saint-Christophe-le-Chaudry,97,98
18204,18,,Saint-Denis-de-Palin,290,298
18205,18,,Saint-Doulchard,9607,9846
18206,18,,Saint-Eloy-de-Gy,1549,1602
18207,18,18400,Saint-Florent-sur-Cher,6442,6543
18208,18,,Sainte-Gemme-en-Sancerrois,411,418
18209,18,,Saint-Georges-de-Poisieux,447,462
18210,18,,Saint-Georges-sur-la-Prée,607,617
18211,18,,Saint-Georges-sur-Moulon,681,693
18212,18,,Saint-Germain-des-Bois,637,652
18213,18,,Saint-Germain-du-Puy,5041,5157
18214,18,,Saint-Hilaire-de-Court,594,596
18215,18,,Saint-Hilaire-de-Gondilly,154,156
18216,18,,Saint-Hilaire-en-Lignières,486,499
18217,18,,Saint-Jeanvrin,147,151
18218,18,,Saint-Just,657,662
18219,18,,Saint-Laurent,508,519
18220,18,,Saint-Léger-le-Petit,349,353
18221,18,,Saint-Loup-des-Chaumes,299,301
18222,18,,Sainte-Lunaise,,
18223,18,,Saint-Martin-d'Auxigny,2447,2486
18224,18,,Saint-Martin-des-Champs,297,306
18225,18,,Saint-Maur,277,286
18226,18,,Saint-Michel-de-Volangis,451,466
18227,18,,Sainte-Montaine,172,175
18228,18,,Saint-Outrille,218,221
18229,18,,Saint-Palais,611,630
18230,18,,Saint-Pierre-les-Bois,283,294
18231,18,,Saint-Pierre-les-Etieux,742,760
18232,18,,Saint-Priest-la-Marche,241,244
18233,18,,Saint-Satur,1400,1448
18234,18,,Saint-Saturnin,426,434
18235,18,,Sainte-Solange,1126,1144
18236,18,,Saint-Symphorien,133,135
18237,18,,Sainte-Thorette,478,482
18238,18,,Saint-Vitte,128,131
18239,18,,Saligny-le-Vif,,
18240,18,,Sancergues,644,651
18241,18,,Sancerre,1349,1379
18242,18,,Sancoins,2984,3017
18243,18,,Santranges,400,408
18244,18,,Saugy,79,79
18245,18,,Saulzais-le-Potier,487,496
18246,18,,Savigny-en-Sancerre,1107,1129
18247,18,,Savigny-en-Septaine,725,740
18248,18,,Senneçay,468,474
18249,18,,Sens-Beaujeu,402,416
18250,18,,Serruelles,68,70
18251,18,,Sévry,58,60
18252,18,,Sidiailles,295,300
18253,18,,Soulangis,476,489
18254,18,,Soye-en-Septaine,602,618
18255,18,,Le Subdray,1012,1216
18256,18,,Subligny,337,344
18257,18,,Sury-près-Léré,680,694
18258,18,,Sury-en-Vaux,695,711
18259,18,,Sury-ès-Bois,278,281
18260,18,,Tendron,88,90
18261,18,,Thaumiers,410,417
18262,18,,Thauvenay,327,335
18263,18,,Thénioux,663,666
18264,18,,Thou,79,81
18265,18,,Torteron,793,806
18266,18,,Touchay,239,245
18267,18,,Trouy,3953,4069
18268,18,,Uzay-le-Venon,404,414
18269,18,,Vailly-sur-Sauldre,652,665
18270,18,,Vallenay,717,737
18271,18,,Vasselay,1501,1535
18272,18,,Veaugues,632,654
18273,18,,Venesmes,817,833
18274,18,,Verdigny,306,309
18275,18,,Vereaux,142,149
18276,18,,Vernais,189,190
18277,18,,Verneuil,35,35
18278,18,,Vesdun,554,564
18279,18,18100,Vierzon,25464,25986
18280,18,,Vignoux-sous-les-Aix,717,738
18281,18,,Vignoux-sur-Barangeon,2126,2164
18282,18,,Villabon,581,593
18283,18,,Villecelin,84,84
18284,18,,Villegenon,214,218
18285,18,,Villeneuve-sur-Cher,420,426
18286,18,,Villequiers,464,473
18287,18,,Vinon,292,301
18288,18,,Vorly,243,250
18289,18,,Vornay,591,608
18290,18,,Vouzeron,587,597
19001,19,,Affieux,359,373
19002,19,,Aix,396,404
19003,19,,Albignac,239,248
19004,19,,Albussac,737,747
19005,19,,Allassac,3968,4070
19006,19,,Alleyrat,104,104
19007,19,,Altillac,840,864
19008,19,,Ambrugeat,208,212
19009,19,,Les Angles-sur-Corrèze,122,124
19010,19,,Argentat-sur-Dordogne,2896,3008
19011,19,,Arnac-Pompadour,1136,1148
19012,19,,Astaillac,219,224
19013,19,,Aubazines,887,908
19014,19,,Auriac,225,230
19015,19,,Ayen,701,708
19016,19,,Bar,304,313
19017,19,,Bassignac-le-Bas,87,88
19018,19,,Bassignac-le-Haut,158,162
19019,19,,Beaulieu-sur-Dordogne,1284,1304
19020,19,,Beaumont,110,118
19021,19,,Bellechassagne,91,94
19022,19,,Benayes,223,228
19023,19,,Beynat,1250,1270
19024,19,,Beyssac,598,621
19025,19,,Beyssenac,359,363
19026,19,,Bilhac,250,254
19027,19,,Bonnefond,115,115
19028,19,,Bort-les-Orgues,2648,2748
19029,19,,Branceilles,279,284
19030,19,,Brignac-la-Plaine,962,979
19031,19,19100,Brive-la-Gaillarde,46330,47615
19032,19,,Brivezac,,
19033,19,,Bugeat,793,805
19034,19,,Camps-Saint-Mathurin-Léobazel,220,231
19035,19,,Chabrignac,547,566
19036,19,,Chamberet,1388,1403
19037,19,,Chamboulive,1182,1210
19038,19,,Chameyrat,1521,1575
19039,19,,Champagnac-la-Noaille,227,234
19040,19,,Champagnac-la-Prune,155,160
19041,19,,Chanac-les-Mines,436,454
19042,19,,Chanteix,625,638
19043,19,,La Chapelle-aux-Brocs,442,451
19044,19,,La Chapelle-aux-Saints,279,289
19045,19,,La Chapelle-Saint-Géraud,197,203
19046,19,,Chapelle-Spinasse,113,114
19047,19,,Chartrier-Ferrière,364,370
19048,19,,Le Chastang,356,368
19049,19,,Chasteaux,743,763
19050,19,,Chauffour-sur-Vell,411,421
19051,19,,Chaumeil,163,167
19052,19,,Chavanac,50,51
19053,19,,Chaveroche,258,262
19054,19,,Chenailler-Mascheix,209,213
19055,19,,Chirac-Bellevue,292,304
19056,19,,Clergoux,405,417
19057,19,,Collonges-la-Rouge,483,502
19058,19,,Combressol,341,357
19059,19,,Concèze,392,401
19060,19,,Condat-sur-Ganaveix,688,700
19061,19,,Cornil,1308,1320
19062,19,,Corrèze,1140,1188
19063,19,,Cosnac,2974,3053
19064,19,,Couffy-sur-Sarsonne,72,74
19065,19,,Courteix,71,71
19066,19,,Cublac,1736,1772
19067,19,,Curemonte,208,217
19068,19,,Dampniat,710,716
19069,19,,Darazac,140,143
19070,19,,Darnets,336,348
19071,19,,Davignac,200,203
19072,19,,Donzenac,2678,2750
19073,19,,Egletons,4295,5026
19074,19,,L'Eglise-aux-Bois,54,54
19075,19,,Espagnac,381,395
19076,19,,Espartignac,420,429
19077,19,,Estivals,130,132
19078,19,,Estivaux,419,427
19079,19,,Eyburie,493,503
19080,19,,Eygurande,688,700
19081,19,,Eyrein,506,521
19082,19,,Favars,1097,1119
19083,19,,Feyt,134,136
19084,19,,Forgès,265,277
19085,19,,Gimel-les-Cascades,789,805
19086,19,,Goulles,333,339
19087,19,,Gourdon-Murat,94,97
19088,19,,Grandsaigne,52,53
19089,19,,Gros-Chastang,187,190
19090,19,,Gumond,94,101
19091,19,,Hautefage,317,330
19092,19,,Le Jardin,77,78
19093,19,,Jugeals-Nazareth,964,998
19094,19,,Juillac,1114,1140
19095,19,,Lacelle,136,137
19096,19,,Ladignac-sur-Rondelles,408,419
19097,19,,Lafage-sur-Sombre,134,135
19098,19,,Lagarde-Marc-la-Tour,971,992
19099,19,,Lagleygeolle,220,230
19100,19,,Lagraulière,1097,1120
19101,19,,Laguenne-sur-Avalouze,1542,1589
19102,19,,Lamazière-Basse,297,299
19103,19,,Lamazière-Haute,67,69
19104,19,,Lamongerie,115,116
19105,19,,Lanteuil,487,501
19106,19,,Lapleau,373,375
19107,19,,Larche,1617,1662
19108,19,,Laroche-près-Feyt,60,62
19109,19,,Lascaux,222,229
19110,19,,Latronche,132,132
19111,19,,Laval-sur-Luzège,99,99
19112,19,,Lestards,109,109
19113,19,,Liginiac,644,682
19114,19,,Lignareix,164,174
19115,19,,Ligneyrac,301,309
19116,19,,Liourdres,253,258
19117,19,,Lissac-sur-Couze,698,719
19118,19,,Le Lonzac,810,820
19119,19,,Lostanges,147,148
19120,19,,Louignac,239,240
19121,19,,Lubersac,2236,2279
19122,19,,Madranges,192,202
19123,19,19360,Malemort,7984,8149
19124,19,,Mansac,1449,1471
19125,19,,Marcillac-la-Croisille,784,801
19126,19,,Marcillac-la-Croze,172,172
19127,19,,Marc-la-Tour,,
19128,19,,Margerides,307,313
19129,19,,Masseret,664,672
19130,19,,Maussac,442,452
19131,19,,Meilhards,538,561
19132,19,,Ménoire,130,131
19133,19,,MercÅ“ur,242,243
19134,19,,Merlines,705,726
19135,19,,Mestes,348,354
19136,19,,Meymac,2308,2510
19137,19,,Meyrignac-l'Eglise,63,63
19138,19,,Meyssac,1264,1316
19139,19,,Millevaches,76,77
19140,19,,Monceaux-sur-Dordogne,635,654
19141,19,,Monestier-Merlines,284,290
19142,19,,Monestier-Port-Dieu,98,101
19143,19,,Montaignac-Saint-Hippolyte,597,611
19144,19,,Montgibaud,235,240
19145,19,,Moustier-Ventadour,445,522
19146,19,,Naves,2336,2549
19147,19,,Nespouls,635,649
19148,19,,Neuvic,1659,1911
19149,19,,Neuville,200,204
19150,19,,Noailhac,363,379
19151,19,,Noailles,935,953
19152,19,,Nonards,436,444
19153,19,,Objat,3624,3718
19154,19,,Orgnac-sur-Vézère,318,327
19155,19,,Orliac-de-Bar,264,269
19156,19,,Palazinges,161,163
19157,19,,Palisse,222,224
19158,19,,Pandrignes,167,171
19159,19,,Péret-Bel-Air,89,90
19160,19,,Pérols-sur-Vézère,192,194
19161,19,,Perpezac-le-Blanc,464,470
19162,19,,Perpezac-le-Noir,1219,1236
19163,19,,Le Pescher,292,299
19164,19,,Peyrelevade,830,841
19165,19,,Peyrissac,122,125
19166,19,,Pierrefitte,93,93
19167,19,,Confolent-Port-Dieu,43,43
19168,19,,Pradines,84,88
19169,19,,Puy-d'Arnac,290,294
19170,19,,Queyssac-les-Vignes,210,219
19171,19,,Reygade,188,191
19172,19,,Rilhac-Treignac,113,118
19173,19,,Rilhac-Xaintrie,305,316
19174,19,,La Roche-Canillac,131,132
19175,19,,Roche-le-Peyroux,94,94
19176,19,,Rosiers-d'Egletons,1086,1120
19177,19,,Rosiers-de-Juillac,176,180
19178,19,,Sadroc,966,989
19179,19,,Saillac,200,206
19180,19,,Saint-Angel,704,722
19181,19,,Saint-Augustin,420,427
19182,19,,Saint-Aulaire,763,786
19183,19,,Saint-Bazile-de-la-Roche,,
19184,19,,Saint-Bazile-de-Meyssac,128,132
19185,19,,Saint-Bonnet-Avalouze,,
19186,19,,Saint-Bonnet-Elvert,213,217
19187,19,,Saint-Bonnet-la-Rivière,402,407
19188,19,,Saint-Bonnet-l'Enfantier,413,419
19189,19,,Saint-Bonnet-les-Tours-de-Merle,43,44
19190,19,,Saint-Bonnet-près-Bort,190,195
19191,19,,Saint-Cernin-de-Larche,646,658
19192,19,,Saint-Chamant,499,505
19193,19,,Saint-Cirgues-la-Loutre,174,179
19194,19,,Saint-Clément,1322,1358
19195,19,,Saint-Cyprien,379,385
19196,19,,Saint-Cyr-la-Roche,481,500
19197,19,,Saint-Dézery,,
19198,19,,Saint-Eloy-les-Tuileries,104,104
19199,19,,Saint-Etienne-aux-Clos,240,245
19200,19,,Saint-Etienne-la-Geneste,89,97
19201,19,,Saint-Exupéry-les-Roches,594,607
19202,19,19270,Sainte-Féréole,2007,2051
19203,19,,Sainte-Fortunade,1779,1871
19204,19,,Saint-Fréjoux,274,277
19205,19,,Saint-Geniez-ô-Merle,88,90
19206,19,,Saint-Germain-Lavolps,88,90
19207,19,,Saint-Germain-les-Vergnes,1129,1161
19208,19,,Saint-Hilaire-Foissac,185,188
19209,19,,Saint-Hilaire-les-Courbes,165,167
19210,19,,Saint-Hilaire-Luc,66,66
19211,19,,Saint-Hilaire-Peyroux,1004,1024
19212,19,,Saint-Hilaire-Taurieux,104,110
19213,19,,Saint-Jal,624,641
19214,19,,Saint-Julien-aux-Bois,452,455
19215,19,,Saint-Julien-le-Pèlerin,122,124
19216,19,,Saint-Julien-le-Vendômois,247,250
19217,19,,Saint-Julien-Maumont,154,159
19218,19,,Saint-Julien-près-Bort,,
19219,19,,Sainte-Marie-Lapanouze,55,56
19220,19,,Saint-Martial-de-Gimel,481,491
19221,19,,Saint-Martial-Entraygues,87,89
19222,19,,Saint-Martin-la-Méanne,340,352
19223,19,,Saint-Martin-Sepert,268,270
19224,19,,Saint-Mathurin-Léobazel,,
19225,19,,Saint-Merd-de-Lapleau,171,173
19226,19,,Saint-Merd-les-Oussines,129,132
19227,19,,Saint-Mexant,1319,1354
19228,19,,Saint-Pantaléon-de-Lapleau,67,68
19229,19,,Saint-Pantaléon-de-Larche,4751,4843
19230,19,,Saint-Pardoux-Corbier,399,407
19231,19,,Saint-Pardoux-la-Croisille,177,179
19232,19,,Saint-Pardoux-le-Neuf,77,79
19233,19,,Saint-Pardoux-le-Vieux,295,309
19234,19,,Saint-Pardoux-l'Ortigier,480,486
19235,19,,Saint-Paul,234,240
19236,19,,Saint-Priest-de-Gimel,482,492
19237,19,,Saint-Privat,1056,1078
19238,19,,Saint-Rémy,222,230
19239,19,,Saint-Robert,295,302
19240,19,,Saint-Salvadour,290,304
19241,19,,Saint-Setiers,285,291
19242,19,,Saint-Solve,458,475
19243,19,19230,Saint-Sornin-Lavolps,851,868
19244,19,,Saint-Sulpice-les-Bois,85,86
19245,19,,Saint-Sylvain,133,138
19246,19,,Saint-Viance,1877,1919
19247,19,,Saint-Victour,194,202
19248,19,,Saint-Ybard,701,714
19249,19,,Saint-Yrieix-le-Déjalat,342,351
19250,19,,Salon-la-Tour,670,676
19251,19,,Sarran,275,282
19252,19,,Sarroux - Saint Julien,845,861
19253,19,,Segonzac,223,225
19254,19,,Ségur-le-Château,193,194
19255,19,,Seilhac,1778,1815
19256,19,,Sérandon,346,352
19257,19,,Sérilhac,272,279
19258,19,,Servières-le-Château,608,618
19259,19,,Sexcles,234,238
19260,19,,Sioniac,217,224
19261,19,,Sornac,746,761
19262,19,,Soudaine-Lavinadière,155,171
19263,19,,Soudeilles,294,305
19264,19,,Soursac,506,510
19265,19,,Tarnac,344,352
19266,19,,Thalamy,98,102
19267,19,,La Tourette,,
19268,19,,Toy-Viam,38,38
19269,19,19260,Treignac,1297,1377
19270,19,,Troche,551,557
19271,19,,Tudeils,241,244
19272,19,19000,Tulle,14812,15475
19273,19,,Turenne,811,831
19274,19,19270,Ussac,4215,4330
19275,19,19200,Ussel,9358,9726
19276,19,,Uzerche,2794,2853
19277,19,,Valiergues,143,148
19278,19,,Varetz,2457,2500
19279,19,,Vars-sur-Roseix,387,397
19280,19,,Végennes,180,184
19281,19,,Veix,72,79
19282,19,,Venarsal,,
19283,19,,Veyrières,75,76
19284,19,,Viam,87,90
19285,19,,Vigeois,1255,1284
19286,19,,Vignols,535,544
19287,19,,Vitrac-sur-Montane,270,276
19288,19,,Voutezac,1242,1406
19289,19,,Yssandon,668,676
21001,21,,Agencourt,462,514
21002,21,,Agey,266,269
21003,21,,Ahuy,1464,1491
21004,21,,Aignay-le-Duc,269,276
21005,21,,Aiserey,1470,1487
21006,21,,Aisey-sur-Seine,172,173
21007,21,,Aisy-sous-Thil,226,256
21008,21,,Alise-Sainte-Reine,572,579
21009,21,,Allerey,175,176
21010,21,,Aloxe-Corton,136,142
21011,21,,Ampilly-les-Bordes,82,82
21012,21,,Ampilly-le-Sec,344,357
21013,21,,Ancey,450,457
21014,21,,Antheuil,62,62
21015,21,,Antigny-la-Ville,92,92
21016,21,,Arceau,966,985
21017,21,,Arcenant,507,525
21018,21,,Arcey,54,55
21019,21,,Arçon,,
21020,21,,Arconcey,224,232
21021,21,,Arc-sur-Tille,2629,2678
21022,21,,Argilly,536,549
21023,21,,Arnay-le-Duc,1384,1415
21024,21,,Arnay-sous-Vitteaux,111,111
21025,21,,Arrans,67,69
21026,21,,Asnières-en-Montagne,189,198
21027,21,,Asnières-lès-Dijon,1312,1338
21028,21,,Athée,781,791
21029,21,,Athie,76,77
21030,21,,Aubaine,88,91
21031,21,,Aubigny-en-Plaine,529,534
21032,21,,Aubigny-la-Ronce,167,172
21033,21,,Aubigny-lès-Sombernon,151,156
21034,21,,Autricourt,131,133
21035,21,,Auvillars-sur-Saône,331,335
21036,21,,Auxant,78,81
21037,21,,Auxey-Duresses,297,309
21038,21,,Auxonne,7614,7699
21039,21,,Avelanges,37,37
21040,21,,Avosnes,95,100
21041,21,,Avot,184,186
21042,21,,Bagnot,161,165
21043,21,,Baigneux-les-Juifs,223,242
21044,21,,Balot,99,100
21045,21,,Barbirey-sur-Ouche,211,219
21046,21,,Bard-le-Régulier,70,72
21047,21,,Bard-lès-Epoisses,69,70
